temp,pressure,stable_struct
20.0,22,0
20.0,23,0
20.0,24,0
20.0,25,0
20.0,26,0
20.0,27,0
20.0,28,0
20.0,29,0
20.0,30,0
20.0,31,0
20.0,32,0
20.0,33,0
20.0,34,0
20.0,35,0
20.0,36,0
20.0,37,0
20.0,38,0
20.0,39,0
20.0,40,0
20.0,41,0
20.0,42,0
20.0,43,0
20.0,44,0
20.0,45,0
20.0,46,0
20.0,47,0
20.0,48,0
20.0,49,0
20.0,50,0
20.0,51,0
20.0,52,0
20.0,53,0
20.0,54,0
20.0,55,0
20.0,56,0
20.0,57,0
20.0,58,0
20.0,59,0
20.0,60,0
20.0,61,0
20.0,62,0
20.0,63,0
20.0,64,0
20.0,65,0
20.0,66,0
20.0,67,0
20.0,68,0
20.0,69,0
20.0,70,0
20.0,71,0
20.0,72,0
20.0,73,0
20.0,74,0
20.0,75,0
20.0,76,0
20.0,77,0
20.0,78,0
20.0,79,0
20.0,80,0
20.0,81,0
20.0,82,0
20.0,83,0
20.0,84,0
20.0,85,0
20.0,86,0
20.0,87,0
20.0,88,0
20.0,89,0
20.0,90,0
20.0,91,0
20.0,92,0
20.0,93,0
20.0,94,0
20.0,95,0
20.0,96,0
20.0,97,0
20.0,98,0
20.0,99,0
20.0,100,0
30.0,0,1
30.0,1,1
30.0,2,1
30.0,3,1
30.0,4,1
30.0,5,1
30.0,6,1
30.0,7,1
30.0,8,1
30.0,9,0
30.0,10,0
30.0,11,0
30.0,12,0
30.0,13,0
30.0,14,0
30.0,15,0
30.0,16,0
30.0,17,0
30.0,18,0
30.0,19,0
30.0,20,0
30.0,21,0
30.0,22,0
30.0,23,0
30.0,24,0
30.0,25,0
30.0,26,0
30.0,27,0
30.0,28,0
30.0,29,0
30.0,30,0
30.0,31,0
30.0,32,0
30.0,33,0
30.0,34,0
30.0,35,0
30.0,36,0
30.0,37,0
30.0,38,0
30.0,39,0
30.0,40,0
30.0,41,0
30.0,42,0
30.0,43,0
30.0,44,0
30.0,45,0
30.0,46,0
30.0,47,0
30.0,48,0
30.0,49,0
30.0,50,0
30.0,51,0
30.0,52,0
30.0,53,0
30.0,54,0
30.0,55,0
30.0,56,0
30.0,57,0
30.0,58,0
30.0,59,0
30.0,60,0
30.0,61,0
30.0,62,0
30.0,63,0
30.0,64,0
30.0,65,0
30.0,66,0
30.0,67,0
30.0,68,0
30.0,69,0
30.0,70,0
30.0,71,0
30.0,72,0
30.0,73,0
30.0,74,0
30.0,75,0
30.0,76,0
30.0,77,0
30.0,78,0
30.0,79,0
30.0,80,0
30.0,81,0
30.0,82,0
30.0,83,0
30.0,84,0
30.0,85,0
30.0,86,0
30.0,87,0
30.0,88,0
30.0,89,0
30.0,90,0
30.0,91,0
30.0,92,0
30.0,93,0
30.0,94,0
30.0,95,0
30.0,96,0
30.0,97,0
30.0,98,0
30.0,99,0
30.0,100,0
40.0,0,1
40.0,1,1
40.0,2,1
40.0,3,1
40.0,4,1
40.0,5,1
40.0,6,1
40.0,7,1
40.0,8,1
40.0,9,0
40.0,10,0
40.0,11,0
40.0,12,0
40.0,13,0
40.0,14,0
40.0,15,0
40.0,16,0
40.0,17,0
40.0,18,0
40.0,19,0
40.0,20,0
40.0,21,0
40.0,22,0
40.0,23,0
40.0,24,0
40.0,25,0
40.0,26,0
40.0,27,0
40.0,28,0
40.0,29,0
40.0,30,0
40.0,31,0
40.0,32,0
40.0,33,0
40.0,34,0
40.0,35,0
40.0,36,0
40.0,37,0
40.0,38,0
40.0,39,0
40.0,40,0
40.0,41,0
40.0,42,0
40.0,43,0
40.0,44,0
40.0,45,0
40.0,46,0
40.0,47,0
40.0,48,0
40.0,49,0
40.0,50,0
40.0,51,0
40.0,52,0
40.0,53,0
40.0,54,0
40.0,55,0
40.0,56,0
40.0,57,0
40.0,58,0
40.0,59,0
40.0,60,0
40.0,61,0
40.0,62,0
40.0,63,0
40.0,64,0
40.0,65,0
40.0,66,0
40.0,67,0
40.0,68,0
40.0,69,0
40.0,70,0
40.0,71,0
40.0,72,0
40.0,73,0
40.0,74,0
40.0,75,0
40.0,76,0
40.0,77,0
40.0,78,0
40.0,79,0
40.0,80,0
40.0,81,0
40.0,82,0
40.0,83,0
40.0,84,0
40.0,85,0
40.0,86,0
40.0,87,0
40.0,88,0
40.0,89,0
40.0,90,0
40.0,91,0
40.0,92,0
40.0,93,0
40.0,94,0
40.0,95,0
40.0,96,0
40.0,97,0
40.0,98,0
40.0,99,0
40.0,100,0
50.0,0,1
50.0,1,1
50.0,2,1
50.0,3,1
50.0,4,1
50.0,5,1
50.0,6,1
50.0,7,1
50.0,8,1
50.0,9,0
50.0,10,0
50.0,11,0
50.0,12,0
50.0,13,0
50.0,14,0
50.0,15,0
50.0,16,0
50.0,17,0
50.0,18,0
50.0,19,0
50.0,20,0
50.0,21,0
50.0,22,0
50.0,23,0
50.0,24,0
50.0,25,0
50.0,26,0
50.0,27,0
50.0,28,0
50.0,29,0
50.0,30,0
50.0,31,0
50.0,32,0
50.0,33,0
50.0,34,0
50.0,35,0
50.0,36,0
50.0,37,0
50.0,38,0
50.0,39,0
50.0,40,0
50.0,41,0
50.0,42,0
50.0,43,0
50.0,44,0
50.0,45,0
50.0,46,0
50.0,47,0
50.0,48,0
50.0,49,0
50.0,50,0
50.0,51,0
50.0,52,0
50.0,53,0
50.0,54,0
50.0,55,0
50.0,56,0
50.0,57,0
50.0,58,0
50.0,59,0
50.0,60,0
50.0,61,0
50.0,62,0
50.0,63,0
50.0,64,0
50.0,65,0
50.0,66,0
50.0,67,0
50.0,68,0
50.0,69,0
50.0,70,0
50.0,71,0
50.0,72,0
50.0,73,0
50.0,74,0
50.0,75,0
50.0,76,0
50.0,77,0
50.0,78,0
50.0,79,0
50.0,80,0
50.0,81,0
50.0,82,0
50.0,83,0
50.0,84,0
50.0,85,0
50.0,86,0
50.0,87,0
50.0,88,0
50.0,89,0
50.0,90,0
50.0,91,0
50.0,92,0
50.0,93,0
50.0,94,0
50.0,95,0
50.0,96,0
50.0,97,0
50.0,98,0
50.0,99,0
50.0,100,0
60.0,0,1
60.0,1,1
60.0,2,1
60.0,3,1
60.0,4,1
60.0,5,1
60.0,6,1
60.0,7,1
60.0,8,1
60.0,9,0
60.0,10,0
60.0,11,0
60.0,12,0
60.0,13,0
60.0,14,0
60.0,15,0
60.0,16,0
60.0,17,0
60.0,18,0
60.0,19,0
60.0,20,0
60.0,21,0
60.0,22,0
60.0,23,0
60.0,24,0
60.0,25,0
60.0,26,0
60.0,27,0
60.0,28,0
60.0,29,0
60.0,30,0
60.0,31,0
60.0,32,0
60.0,33,0
60.0,34,0
60.0,35,0
60.0,36,0
60.0,37,0
60.0,38,0
60.0,39,0
60.0,40,0
60.0,41,0
60.0,42,0
60.0,43,0
60.0,44,0
60.0,45,0
60.0,46,0
60.0,47,0
60.0,48,0
60.0,49,0
60.0,50,0
60.0,51,0
60.0,52,0
60.0,53,0
60.0,54,0
60.0,55,0
60.0,56,0
60.0,57,0
60.0,58,0
60.0,59,0
60.0,60,0
60.0,61,0
60.0,62,0
60.0,63,0
60.0,64,0
60.0,65,0
60.0,66,0
60.0,67,0
60.0,68,0
60.0,69,0
60.0,70,0
60.0,71,0
60.0,72,0
60.0,73,0
60.0,74,0
60.0,75,0
60.0,76,0
60.0,77,0
60.0,78,0
60.0,79,0
60.0,80,0
60.0,81,0
60.0,82,0
60.0,83,0
60.0,84,0
60.0,85,0
60.0,86,0
60.0,87,0
60.0,88,0
60.0,89,0
60.0,90,0
60.0,91,0
60.0,92,0
60.0,93,0
60.0,94,0
60.0,95,0
60.0,96,0
60.0,97,0
60.0,98,0
60.0,99,0
60.0,100,0
70.0,0,1
70.0,1,1
70.0,2,1
70.0,3,1
70.0,4,1
70.0,5,1
70.0,6,1
70.0,7,1
70.0,8,1
70.0,9,0
70.0,10,0
70.0,11,0
70.0,12,0
70.0,13,0
70.0,14,0
70.0,15,0
70.0,16,0
70.0,17,0
70.0,18,0
70.0,19,0
70.0,20,0
70.0,21,0
70.0,22,0
70.0,23,0
70.0,24,0
70.0,25,0
70.0,26,0
70.0,27,0
70.0,28,0
70.0,29,0
70.0,30,0
70.0,31,0
70.0,32,0
70.0,33,0
70.0,34,0
70.0,35,0
70.0,36,0
70.0,37,0
70.0,38,0
70.0,39,0
70.0,40,0
70.0,41,0
70.0,42,0
70.0,43,0
70.0,44,0
70.0,45,0
70.0,46,0
70.0,47,0
70.0,48,0
70.0,49,0
70.0,50,0
70.0,51,0
70.0,52,0
70.0,53,0
70.0,54,0
70.0,55,0
70.0,56,0
70.0,57,0
70.0,58,0
70.0,59,0
70.0,60,0
70.0,61,0
70.0,62,0
70.0,63,0
70.0,64,0
70.0,65,0
70.0,66,0
70.0,67,0
70.0,68,0
70.0,69,0
70.0,70,0
70.0,71,0
70.0,72,0
70.0,73,0
70.0,74,0
70.0,75,0
70.0,76,0
70.0,77,0
70.0,78,0
70.0,79,0
70.0,80,0
70.0,81,0
70.0,82,0
70.0,83,0
70.0,84,0
70.0,85,0
70.0,86,0
70.0,87,0
70.0,88,0
70.0,89,0
70.0,90,0
70.0,91,0
70.0,92,0
70.0,93,0
70.0,94,0
70.0,95,0
70.0,96,0
70.0,97,0
70.0,98,0
70.0,99,0
70.0,100,0
80.0,0,1
80.0,1,1
80.0,2,1
80.0,3,1
80.0,4,1
80.0,5,1
80.0,6,1
80.0,7,1
80.0,8,1
80.0,9,0
80.0,10,0
80.0,11,0
80.0,12,0
80.0,13,0
80.0,14,0
80.0,15,0
80.0,16,0
80.0,17,0
80.0,18,0
80.0,19,0
80.0,20,0
80.0,21,0
80.0,22,0
80.0,23,0
80.0,24,0
80.0,25,0
80.0,26,0
80.0,27,0
80.0,28,0
80.0,29,0
80.0,30,0
80.0,31,0
80.0,32,0
80.0,33,0
80.0,34,0
80.0,35,0
80.0,36,0
80.0,37,0
80.0,38,0
80.0,39,0
80.0,40,0
80.0,41,0
80.0,42,0
80.0,43,0
80.0,44,0
80.0,45,0
80.0,46,0
80.0,47,0
80.0,48,0
80.0,49,0
80.0,50,0
80.0,51,0
80.0,52,0
80.0,53,0
80.0,54,0
80.0,55,0
80.0,56,0
80.0,57,0
80.0,58,0
80.0,59,0
80.0,60,0
80.0,61,0
80.0,62,0
80.0,63,0
80.0,64,0
80.0,65,0
80.0,66,0
80.0,67,0
80.0,68,0
80.0,69,0
80.0,70,0
80.0,71,0
80.0,72,0
80.0,73,0
80.0,74,0
80.0,75,0
80.0,76,0
80.0,77,0
80.0,78,0
80.0,79,0
80.0,80,0
80.0,81,0
80.0,82,0
80.0,83,0
80.0,84,0
80.0,85,0
80.0,86,0
80.0,87,0
80.0,88,0
80.0,89,0
80.0,90,0
80.0,91,0
80.0,92,0
80.0,93,0
80.0,94,0
80.0,95,0
80.0,96,0
80.0,97,0
80.0,98,0
80.0,99,0
80.0,100,0
90.0,0,1
90.0,1,1
90.0,2,1
90.0,3,1
90.0,4,1
90.0,5,1
90.0,6,1
90.0,7,1
90.0,8,1
90.0,9,0
90.0,10,0
90.0,11,0
90.0,12,0
90.0,13,0
90.0,14,0
90.0,15,0
90.0,16,0
90.0,17,0
90.0,18,0
90.0,19,0
90.0,20,0
90.0,21,0
90.0,22,0
90.0,23,0
90.0,24,0
90.0,25,0
90.0,26,0
90.0,27,0
90.0,28,0
90.0,29,0
90.0,30,0
90.0,31,0
90.0,32,0
90.0,33,0
90.0,34,0
90.0,35,0
90.0,36,0
90.0,37,0
90.0,38,0
90.0,39,0
90.0,40,0
90.0,41,0
90.0,42,0
90.0,43,0
90.0,44,0
90.0,45,0
90.0,46,0
90.0,47,0
90.0,48,0
90.0,49,0
90.0,50,0
90.0,51,0
90.0,52,0
90.0,53,0
90.0,54,0
90.0,55,0
90.0,56,0
90.0,57,0
90.0,58,0
90.0,59,0
90.0,60,0
90.0,61,0
90.0,62,0
90.0,63,0
90.0,64,0
90.0,65,0
90.0,66,0
90.0,67,0
90.0,68,0
90.0,69,0
90.0,70,0
90.0,71,0
90.0,72,0
90.0,73,0
90.0,74,0
90.0,75,0
90.0,76,0
90.0,77,0
90.0,78,0
90.0,79,0
90.0,80,0
90.0,81,0
90.0,82,0
90.0,83,0
90.0,84,0
90.0,85,0
90.0,86,0
90.0,87,0
90.0,88,0
90.0,89,0
90.0,90,0
90.0,91,0
90.0,92,0
90.0,93,0
90.0,94,0
90.0,95,0
90.0,96,0
90.0,97,0
90.0,98,0
90.0,99,0
90.0,100,0
100.0,0,1
100.0,1,1
100.0,2,1
100.0,3,1
100.0,4,1
100.0,5,1
100.0,6,1
100.0,7,1
100.0,8,1
100.0,9,0
100.0,10,0
100.0,11,0
100.0,12,0
100.0,13,0
100.0,14,0
100.0,15,0
100.0,16,0
100.0,17,0
100.0,18,0
100.0,19,0
100.0,20,0
100.0,21,0
100.0,22,0
100.0,23,0
100.0,24,0
100.0,25,0
100.0,26,0
100.0,27,0
100.0,28,0
100.0,29,0
100.0,30,0
100.0,31,0
100.0,32,0
100.0,33,0
100.0,34,0
100.0,35,0
100.0,36,0
100.0,37,0
100.0,38,0
100.0,39,0
100.0,40,0
100.0,41,0
100.0,42,0
100.0,43,0
100.0,44,0
100.0,45,0
100.0,46,0
100.0,47,0
100.0,48,0
100.0,49,0
100.0,50,0
100.0,51,0
100.0,52,0
100.0,53,0
100.0,54,0
100.0,55,0
100.0,56,0
100.0,57,0
100.0,58,0
100.0,59,0
100.0,60,0
100.0,61,0
100.0,62,0
100.0,63,0
100.0,64,0
100.0,65,0
100.0,66,0
100.0,67,0
100.0,68,0
100.0,69,0
100.0,70,0
100.0,71,0
100.0,72,0
100.0,73,0
100.0,74,0
100.0,75,0
100.0,76,0
100.0,77,0
100.0,78,0
100.0,79,0
100.0,80,0
100.0,81,0
100.0,82,0
100.0,83,0
100.0,84,0
100.0,85,0
100.0,86,0
100.0,87,0
100.0,88,0
100.0,89,0
100.0,90,0
100.0,91,0
100.0,92,0
100.0,93,0
100.0,94,0
100.0,95,0
100.0,96,0
100.0,97,0
100.0,98,0
100.0,99,0
100.0,100,0
110.0,0,1
110.0,1,1
110.0,2,1
110.0,3,1
110.0,4,1
110.0,5,1
110.0,6,1
110.0,7,1
110.0,8,1
110.0,9,0
110.0,10,0
110.0,11,0
110.0,12,0
110.0,13,0
110.0,14,0
110.0,15,0
110.0,16,0
110.0,17,0
110.0,18,0
110.0,19,0
110.0,20,0
110.0,21,0
110.0,22,0
110.0,23,0
110.0,24,0
110.0,25,0
110.0,26,0
110.0,27,0
110.0,28,0
110.0,29,0
110.0,30,0
110.0,31,0
110.0,32,0
110.0,33,0
110.0,34,0
110.0,35,0
110.0,36,0
110.0,37,0
110.0,38,0
110.0,39,0
110.0,40,0
110.0,41,0
110.0,42,0
110.0,43,0
110.0,44,0
110.0,45,0
110.0,46,0
110.0,47,0
110.0,48,0
110.0,49,0
110.0,50,0
110.0,51,0
110.0,52,0
110.0,53,0
110.0,54,0
110.0,55,0
110.0,56,0
110.0,57,0
110.0,58,0
110.0,59,0
110.0,60,0
110.0,61,0
110.0,62,0
110.0,63,0
110.0,64,0
110.0,65,0
110.0,66,0
110.0,67,0
110.0,68,0
110.0,69,0
110.0,70,0
110.0,71,0
110.0,72,0
110.0,73,0
110.0,74,0
110.0,75,0
110.0,76,0
110.0,77,0
110.0,78,0
110.0,79,0
110.0,80,0
110.0,81,0
110.0,82,0
110.0,83,0
110.0,84,0
110.0,85,0
110.0,86,0
110.0,87,0
110.0,88,0
110.0,89,0
110.0,90,0
110.0,91,0
110.0,92,0
110.0,93,0
110.0,94,0
110.0,95,0
110.0,96,0
110.0,97,0
110.0,98,0
110.0,99,0
110.0,100,0
120.0,0,1
120.0,1,1
120.0,2,1
120.0,3,1
120.0,4,1
120.0,5,1
120.0,6,1
120.0,7,1
120.0,8,1
120.0,9,0
120.0,10,0
120.0,11,0
120.0,12,0
120.0,13,0
120.0,14,0
120.0,15,0
120.0,16,0
120.0,17,0
120.0,18,0
120.0,19,0
120.0,20,0
120.0,21,0
120.0,22,0
120.0,23,0
120.0,24,0
120.0,25,0
120.0,26,0
120.0,27,0
120.0,28,0
120.0,29,0
120.0,30,0
120.0,31,0
120.0,32,0
120.0,33,0
120.0,34,0
120.0,35,0
120.0,36,0
120.0,37,0
120.0,38,0
120.0,39,0
120.0,40,0
120.0,41,0
120.0,42,0
120.0,43,0
120.0,44,0
120.0,45,0
120.0,46,0
120.0,47,0
120.0,48,0
120.0,49,0
120.0,50,0
120.0,51,0
120.0,52,0
120.0,53,0
120.0,54,0
120.0,55,0
120.0,56,0
120.0,57,0
120.0,58,0
120.0,59,0
120.0,60,0
120.0,61,0
120.0,62,0
120.0,63,0
120.0,64,0
120.0,65,0
120.0,66,0
120.0,67,0
120.0,68,0
120.0,69,0
120.0,70,0
120.0,71,0
120.0,72,0
120.0,73,0
120.0,74,0
120.0,75,0
120.0,76,0
120.0,77,0
120.0,78,0
120.0,79,0
120.0,80,0
120.0,81,0
120.0,82,0
120.0,83,0
120.0,84,0
120.0,85,0
120.0,86,0
120.0,87,0
120.0,88,0
120.0,89,0
120.0,90,0
120.0,91,0
120.0,92,0
120.0,93,0
120.0,94,0
120.0,95,0
120.0,96,0
120.0,97,0
120.0,98,0
120.0,99,0
120.0,100,0
130.0,0,1
130.0,1,1
130.0,2,1
130.0,3,1
130.0,4,1
130.0,5,1
130.0,6,1
130.0,7,1
130.0,8,1
130.0,9,0
130.0,10,0
130.0,11,0
130.0,12,0
130.0,13,0
130.0,14,0
130.0,15,0
130.0,16,0
130.0,17,0
130.0,18,0
130.0,19,0
130.0,20,0
130.0,21,0
130.0,22,0
130.0,23,0
130.0,24,0
130.0,25,0
130.0,26,0
130.0,27,0
130.0,28,0
130.0,29,0
130.0,30,0
130.0,31,0
130.0,32,0
130.0,33,0
130.0,34,0
130.0,35,0
130.0,36,0
130.0,37,0
130.0,38,0
130.0,39,0
130.0,40,0
130.0,41,0
130.0,42,0
130.0,43,0
130.0,44,0
130.0,45,0
130.0,46,0
130.0,47,0
130.0,48,0
130.0,49,0
130.0,50,0
130.0,51,0
130.0,52,0
130.0,53,0
130.0,54,0
130.0,55,0
130.0,56,0
130.0,57,0
130.0,58,0
130.0,59,0
130.0,60,0
130.0,61,0
130.0,62,0
130.0,63,0
130.0,64,0
130.0,65,0
130.0,66,0
130.0,67,0
130.0,68,0
130.0,69,0
130.0,70,0
130.0,71,0
130.0,72,0
130.0,73,0
130.0,74,0
130.0,75,0
130.0,76,0
130.0,77,0
130.0,78,0
130.0,79,0
130.0,80,0
130.0,81,0
130.0,82,0
130.0,83,0
130.0,84,0
130.0,85,0
130.0,86,0
130.0,87,0
130.0,88,0
130.0,89,0
130.0,90,0
130.0,91,0
130.0,92,0
130.0,93,0
130.0,94,0
130.0,95,0
130.0,96,0
130.0,97,0
130.0,98,0
130.0,99,0
130.0,100,0
140.0,0,1
140.0,1,1
140.0,2,1
140.0,3,1
140.0,4,1
140.0,5,1
140.0,6,1
140.0,7,1
140.0,8,1
140.0,9,0
140.0,10,0
140.0,11,0
140.0,12,0
140.0,13,0
140.0,14,0
140.0,15,0
140.0,16,0
140.0,17,0
140.0,18,0
140.0,19,0
140.0,20,0
140.0,21,0
140.0,22,0
140.0,23,0
140.0,24,0
140.0,25,0
140.0,26,0
140.0,27,0
140.0,28,0
140.0,29,0
140.0,30,0
140.0,31,0
140.0,32,0
140.0,33,0
140.0,34,0
140.0,35,0
140.0,36,0
140.0,37,0
140.0,38,0
140.0,39,0
140.0,40,0
140.0,41,0
140.0,42,0
140.0,43,0
140.0,44,0
140.0,45,0
140.0,46,0
140.0,47,0
140.0,48,0
140.0,49,0
140.0,50,0
140.0,51,0
140.0,52,0
140.0,53,0
140.0,54,0
140.0,55,0
140.0,56,0
140.0,57,0
140.0,58,0
140.0,59,0
140.0,60,0
140.0,61,0
140.0,62,0
140.0,63,0
140.0,64,0
140.0,65,0
140.0,66,0
140.0,67,0
140.0,68,0
140.0,69,0
140.0,70,0
140.0,71,0
140.0,72,0
140.0,73,0
140.0,74,0
140.0,75,0
140.0,76,0
140.0,77,0
140.0,78,0
140.0,79,0
140.0,80,0
140.0,81,0
140.0,82,0
140.0,83,0
140.0,84,0
140.0,85,0
140.0,86,0
140.0,87,0
140.0,88,0
140.0,89,0
140.0,90,0
140.0,91,0
140.0,92,0
140.0,93,0
140.0,94,0
140.0,95,0
140.0,96,0
140.0,97,0
140.0,98,0
140.0,99,0
140.0,100,0
150.0,0,1
150.0,1,1
150.0,2,1
150.0,3,1
150.0,4,1
150.0,5,1
150.0,6,1
150.0,7,1
150.0,8,1
150.0,9,0
150.0,10,0
150.0,11,0
150.0,12,0
150.0,13,0
150.0,14,0
150.0,15,0
150.0,16,0
150.0,17,0
150.0,18,0
150.0,19,0
150.0,20,0
150.0,21,0
150.0,22,0
150.0,23,0
150.0,24,0
150.0,25,0
150.0,26,0
150.0,27,0
150.0,28,0
150.0,29,0
150.0,30,0
150.0,31,0
150.0,32,0
150.0,33,0
150.0,34,0
150.0,35,0
150.0,36,0
150.0,37,0
150.0,38,0
150.0,39,0
150.0,40,0
150.0,41,0
150.0,42,0
150.0,43,0
150.0,44,0
150.0,45,0
150.0,46,0
150.0,47,0
150.0,48,0
150.0,49,0
150.0,50,0
150.0,51,0
150.0,52,0
150.0,53,0
150.0,54,0
150.0,55,0
150.0,56,0
150.0,57,0
150.0,58,0
150.0,59,0
150.0,60,0
150.0,61,0
150.0,62,0
150.0,63,0
150.0,64,0
150.0,65,0
150.0,66,0
150.0,67,0
150.0,68,0
150.0,69,0
150.0,70,0
150.0,71,0
150.0,72,0
150.0,73,0
150.0,74,0
150.0,75,0
150.0,76,0
150.0,77,0
150.0,78,0
150.0,79,0
150.0,80,0
150.0,81,0
150.0,82,0
150.0,83,0
150.0,84,0
150.0,85,0
150.0,86,0
150.0,87,0
150.0,88,0
150.0,89,0
150.0,90,0
150.0,91,0
150.0,92,0
150.0,93,0
150.0,94,0
150.0,95,0
150.0,96,0
150.0,97,0
150.0,98,0
150.0,99,0
150.0,100,0
160.0,0,1
160.0,1,1
160.0,2,1
160.0,3,1
160.0,4,1
160.0,5,1
160.0,6,1
160.0,7,1
160.0,8,1
160.0,9,0
160.0,10,0
160.0,11,0
160.0,12,0
160.0,13,0
160.0,14,0
160.0,15,0
160.0,16,0
160.0,17,0
160.0,18,0
160.0,19,0
160.0,20,0
160.0,21,0
160.0,22,0
160.0,23,0
160.0,24,0
160.0,25,0
160.0,26,0
160.0,27,0
160.0,28,0
160.0,29,0
160.0,30,0
160.0,31,0
160.0,32,0
160.0,33,0
160.0,34,0
160.0,35,0
160.0,36,0
160.0,37,0
160.0,38,0
160.0,39,0
160.0,40,0
160.0,41,0
160.0,42,0
160.0,43,0
160.0,44,0
160.0,45,0
160.0,46,0
160.0,47,0
160.0,48,0
160.0,49,0
160.0,50,0
160.0,51,0
160.0,52,0
160.0,53,0
160.0,54,0
160.0,55,0
160.0,56,0
160.0,57,0
160.0,58,0
160.0,59,0
160.0,60,0
160.0,61,0
160.0,62,0
160.0,63,0
160.0,64,0
160.0,65,0
160.0,66,0
160.0,67,0
160.0,68,0
160.0,69,0
160.0,70,0
160.0,71,0
160.0,72,0
160.0,73,0
160.0,74,0
160.0,75,0
160.0,76,0
160.0,77,0
160.0,78,0
160.0,79,0
160.0,80,0
160.0,81,0
160.0,82,0
160.0,83,0
160.0,84,0
160.0,85,0
160.0,86,0
160.0,87,0
160.0,88,0
160.0,89,0
160.0,90,0
160.0,91,0
160.0,92,0
160.0,93,0
160.0,94,0
160.0,95,0
160.0,96,0
160.0,97,0
160.0,98,0
160.0,99,0
160.0,100,0
170.0,0,1
170.0,1,1
170.0,2,1
170.0,3,1
170.0,4,1
170.0,5,1
170.0,6,1
170.0,7,1
170.0,8,1
170.0,9,0
170.0,10,0
170.0,11,0
170.0,12,0
170.0,13,0
170.0,14,0
170.0,15,0
170.0,16,0
170.0,17,0
170.0,18,0
170.0,19,0
170.0,20,0
170.0,21,0
170.0,22,0
170.0,23,0
170.0,24,0
170.0,25,0
170.0,26,0
170.0,27,0
170.0,28,0
